Date;Area Name;Electric;Plug-In Hybrid*;Hybrid;All Hybrids;Gas;Diesel;Electric: Difference;Plug-In Hybrid*: Difference;Hybrid: Difference;All Hybrids: Difference;Gas: Difference;Diesel: Difference;Year;Month
2022-08-31 00:00:00;Cumberland County;497.0;272.0;3400.0;3672.0;212347.0;9484.0;12.0;13.0;13.0;17.0;-91.0;22.0;2022;08
2022-08-31 00:00:00;Harnett County;231.0;143.0;1501.0;1644.0;97961.0;6272.0;4.0;13.0;13.0;15.0;308.0;25.0;2022;08
2022-09-30 00:00:00;Stanly County;59.0;40.0;472.0;512.0;54738.0;4915.0;7.0;1.0;3.0;4.0;24.0;12.0;2022;09
2022-10-31 00:00:00;Lenoir County;43.0;22.0;433.0;455.0;42409.0;3308.0;2.0;1.0;0.0;1.0;-49.0;0.0;2022;10
2022-10-31 00:00:00;Pasquotank County;37.0;35.0;440.0;475.0;30225.0;2038.0;2.0;2.0;0.0;2.0;-64.0;-1.0;2022;10
2022-07-31 00:00:00;Caswell County;8.0;10.0;204.0;214.0;21036.0;1467.0;-2.0;0.0;-4.0;-4.0;-157.0;-12.0;2022;07
2022-08-31 00:00:00;Vance County;32.0;19.0;337.0;356.0;34526.0;1879.0;-1.0;1.0;1.0;2.0;38.0;-4.0;2022;08
2023-02-28 00:00:00;Pasquotank County;43.0;39.0;445.0;484.0;30211.0;2054.0;1.0;2.0;9.0;11.0;144.0;16.0;2023;02
2023-02-28 00:00:00;Robeson County;62.0;34.0;701.0;735.0;91432.0;5265.0;-1.0;2.0;3.0;5.0;228.0;-12.0;2023;02
2023-03-31 00:00:00;Avery County;33.0;10.0;192.0;202.0;15911.0;1724.0;2.0;2.0;1.0;3.0;127.0;12.0;2023;03
2023-03-31 00:00:00;Moore County;493.0;218.0;2399.0;2617.0;87346.0;13827.0;13.0;18.0;59.0;77.0;505.0;79.0;2023;03
2023-04-30 00:00:00;Ashe County;32.0;22.0;351.0;373.0;25955.0;2644.0;2.0;1.0;-1.0;0.0;-94.0;-15.0;2023;04
2023-05-31 00:00:00;Alleghany County;15.0;11.0;136.0;147.0;11378.0;1344.0;-1.0;2.0;1.0;3.0;72.0;14.0;2023;05
2023-05-31 00:00:00;Sampson County;26.0;24.0;391.0;415.0;54314.0;5036.0;2.0;0.0;8.0;8.0;-48.0;13.0;2023;05
2023-08-30 00:00:00;Edgecombe County;30.0;22.0;319.0;341.0;35822.0;1730.0;-2.0;-2.0;6.0;4.0;106.0;18.0;2023;08
2023-10-31 00:00:00;Clay County;23.0;27.0;224.0;251.0;11095.0;996.0;0.0;-1.0;0.0;-1.0;40.0;13.0;2023;10
2023-10-31 00:00:00;Davidson County;300.0;139.0;2186.0;2325.0;142479.0;22955.0;9.0;1.0;36.0;37.0;290.0;20.0;2023;10
2023-10-31 00:00:00;Martin County;8.0;15.0;168.0;183.0;18835.0;1191.0;0.0;2.0;2.0;4.0;21.0;15.0;2023;10
2023-10-31 00:00:00;Mitchell County;32.0;15.0;179.0;194.0;14824.0;1256.0;3.0;2.0;2.0;4.0;27.0;3.0;2023;10
2023-10-31 00:00:00;Stokes County;60.0;31.0;551.0;582.0;44620.0;3513.0;1.0;4.0;16.0;20.0;144.0;2.0;2023;10
2023-11-30 00:00:00;Halifax County;46.0;19.0;407.0;426.0;41844.0;2295.0;1.0;0.0;-1.0;-1.0;0.0;21.0;2023;11
2023-11-30 00:00:00;Polk County;98.0;43.0;560.0;603.0;18567.0;1906.0;4.0;-1.0;4.0;3.0;-30.0;-9.0;2023;11
2024-01-31 00:00:00;Buncombe County;2641.0;1186.0;9204.0;10390.0;198663.0;12751.0;93.0;12.0;141.0;153.0;121.0;33.0;2024;01
2024-01-31 00:00:00;Rowan County;359.0;145.0;1717.0;1862.0;116285.0;10761.0;18.0;1.0;35.0;36.0;325.0;70.0;2024;01
2024-02-28 00:00:00;Beaufort County;113.0;28.0;673.0;701.0;40272.0;3656.0;3.0;1.0;9.0;10.0;37.0;15.0;2024;02
2024-02-28 00:00:00;Caldwell County;138.0;79.0;1013.0;1092.0;72138.0;5480.0;-1.0;0.0;14.0;14.0;80.0;-44.0;2024;02
2024-02-28 00:00:00;Edgecombe County;40.0;17.0;340.0;357.0;36076.0;1729.0;4.0;-3.0;8.0;5.0;110.0;1.0;2024;02
2024-03-31 00:00:00;Lincoln County;430.0;172.0;1429.0;1601.0;78126.0;6211.0;0.0;7.0;18.0;25.0;268.0;-1.0;2024;03
2024-03-31 00:00:00;Pamlico County;29.0;19.0;216.0;235.0;11396.0;1069.0;-1.0;0.0;0.0;0.0;-8.0;2.0;2024;03
2024-06-30 00:00:00;Henderson County;700.0;313.0;3270.0;3583.0;99544.0;6837.0;14.0;5.0;56.0;61.0;-25.0;26.0;2024;06
2024-06-30 00:00:00;Hyde County;3.0;3.0;46.0;49.0;3724.0;584.0;0.0;0.0;1.0;1.0;-4.0;2.0;2024;06
2024-07-31 00:00:00;Craven County;314.0;140.0;2013.0;2153.0;81952.0;4619.0;16.0;-2.0;33.0;31.0;126.0;-2.0;2024;07
2024-08-31 00:00:00;Madison County;98.0;44.0;513.0;557.0;21145.0;2207.0;5.0;-2.0;10.0;8.0;22.0;2.0;2024;08
2024-08-31 00:00:00;Martin County;15.0;17.0;195.0;212.0;18903.0;1182.0;-1.0;0.0;9.0;9.0;23.0;-6.0;2024;08
2024-09-30 00:00:00;Alamance County;789.0;243.0;3508.0;3751.0;137893.0;7821.0;17.0;2.0;61.0;63.0;-332.0;8.0;2024;09
2024-09-30 00:00:00;Scotland County;44.0;13.0;338.0;351.0;23780.0;1071.0;1.0;0.0;8.0;8.0;-51.0;-17.0;2024;09
2024-10-31 00:00:00;Duplin County;42.0;23.0;563.0;586.0;48145.0;3955.0;2.0;-2.0;24.0;22.0;96.0;10.0;2024;10
2024-10-31 00:00:00;Greene County;24.0;6.0;184.0;190.0;15629.0;1293.0;0.0;1.0;-1.0;0.0;29.0;17.0;2024;10
2024-12-31 00:00:00;Wayne County;285.0;106.0;1672.0;1778.0;95846.0;4875.0;14.0;6.0;21.0;27.0;-373.0;-124.0;2024;12
2024-12-31 00:00:00;Greene County;26.0;6.0;187.0;193.0;15562.0;1312.0;3.0;1.0;-1.0;0.0;-71.0;-7.0;2024;12
2024-12-31 00:00:00;Durham County;4410.0;1460.0;12840.0;14300.0;194581.0;5903.0;87.0;15.0;160.0;175.0;-1245.0;-238.0;2024;12
2024-01-31 00:00:00;Alamance County;595.0;212.0;2982.0;3194.0;136314.0;7787.0;34.0;-1.0;51.0;50.0;514.0;75.0;2024;01
2024-01-31 00:00:00;Granville County;162.0;62.0;901.0;963.0;50454.0;3054.0;16.0;-1.0;22.0;21.0;-34.0;7.0;2024;01
2024-01-31 00:00:00;Swain County;43.0;18.0;219.0;237.0;14099.0;1486.0;1.0;-1.0;0.0;-1.0;-36.0;10.0;2024;01
2024-01-31 00:00:00;Washington County;14.0;5.0;83.0;88.0;9036.0;696.0;-2.0;0.0;-1.0;-1.0;-32.0;19.0;2024;01
2024-01-31 00:00:00;Wilkes County;83.0;43.0;975.0;1018.0;62657.0;5068.0;6.0;0.0;17.0;17.0;78.0;3.0;2024;01
2024-02-28 00:00:00;Pasquotank County;64.0;46.0;545.0;591.0;31017.0;2106.0;1.0;-2.0;4.0;2.0;128.0;-13.0;2024;02
2024-03-31 00:00:00;Granville County;167.0;66.0;914.0;980.0;50831.0;3087.0;3.0;3.0;-3.0;0.0;254.0;24.0;2024;03
2024-04-30 00:00:00;Rutherford County;120.0;63.0;928.0;991.0;57589.0;4354.0;2.0;1.0;-5.0;-4.0;-178.0;-3.0;2024;04
2024-04-30 00:00:00;Wayne County;263.0;97.0;1307.0;1404.0;93208.0;5314.0;17.0;1.0;8.0;9.0;-176.0;42.0;2024;04
2024-05-31 00:00:00;Clay County;32.0;33.0;249.0;282.0;11254.0;989.0;1.0;1.0;5.0;6.0;53.0;2.0;2024;05
2024-05-31 00:00:00;Currituck County;147.0;48.0;677.0;725.0;27555.0;2816.0;2.0;1.0;23.0;24.0;155.0;15.0;2024;05
2024-05-31 00:00:00;Hoke County;167.0;75.0;825.0;900.0;40979.0;2348.0;9.0;0.0;25.0;25.0;174.0;-2.0;2024;05
2024-05-31 00:00:00;Tyrrell County;1.0;1.0;36.0;37.0;2792.0;357.0;0.0;0.0;-1.0;-1.0;0.0;3.0;2024;05
2024-06-30 00:00:00;Durham County;4062.0;1319.0;11671.0;12990.0;197911.0;6618.0;129.0;5.0;106.0;111.0;-500.0;-16.0;2024;06
2024-06-30 00:00:00;Hoke County;178.0;73.0;827.0;900.0;40885.0;2346.0;11.0;-2.0;2.0;0.0;-94.0;-2.0;2024;06
2024-06-30 00:00:00;Wilson County;154.0;54.0;986.0;1040.0;63019.0;4259.0;4.0;-1.0;-3.0;-4.0;-124.0;-6.0;2024;06
2024-08-31 00:00:00;Vance County;66.0;31.0;502.0;533.0;34080.0;1982.0;1.0;1.0;14.0;15.0;-2.0;22.0;2024;08
2024-09-30 00:00:00;Jackson County;159.0;82.0;753.0;835.0;30990.0;2661.0;4.0;-5.0;1.0;-4.0;-143.0;-23.0;2024;09
2024-09-30 00:00:00;Nash County;195.0;70.0;1232.0;1302.0;80023.0;6391.0;9.0;1.0;18.0;19.0;-225.0;20.0;2024;09
2024-12-31 00:00:00;Randolph County;359.0;118.0;2458.0;2576.0;125467.0;8866.0;12.0;-2.0;41.0;39.0;-593.0;-666.0;2024;12
2024-12-31 00:00:00;Henderson County;782.0;325.0;3749.0;4074.0;97740.0;6155.0;20.0;2.0;79.0;81.0;-143.0;-201.0;2024;12
2024-03-31 00:00:00;Onslow County;430.0;229.0;3122.0;3351.0;135554.0;7873.0;19.0;9.0;69.0;78.0;723.0;15.0;2024;03
2024-03-31 00:00:00;Wake County;18742.0;4450.0;37840.0;42290.0;799607.0;37043.0;486.0;112.0;570.0;682.0;3315.0;21.0;2024;03
2024-04-30 00:00:00;Chowan County;31.0;17.0;199.0;216.0;12126.0;1086.0;1.0;0.0;-1.0;-1.0;-15.0;-3.0;2024;04
2024-04-30 00:00:00;Onslow County;446.0;227.0;3175.0;3402.0;135891.0;7888.0;16.0;-2.0;54.0;52.0;326.0;13.0;2024;04
2024-06-30 00:00:00;McDowell County;128.0;52.0;598.0;650.0;40436.0;2866.0;3.0;4.0;10.0;14.0;-41.0;18.0;2024;06
2024-07-31 00:00:00;Caswell County;30.0;20.0;271.0;291.0;21159.0;1574.0;1.0;3.0;1.0;4.0;-41.0;-6.0;2024;07
2024-07-31 00:00:00;Union County;2981.0;627.0;5459.0;6086.0;192775.0;14364.0;76.0;4.0;88.0;92.0;-163.0;39.0;2024;07
2024-08-31 00:00:00;Catawba County;647.0;252.0;2877.0;3129.0;142155.0;10586.0;19.0;4.0;54.0;58.0;548.0;70.0;2024;08
2024-08-31 00:00:00;Guilford County;3214.0;937.0;11978.0;12915.0;356093.0;20663.0;117.0;16.0;187.0;203.0;173.0;70.0;2024;08
2024-09-30 00:00:00;Pamlico County;36.0;22.0;219.0;241.0;11413.0;1047.0;-2.0;1.0;-2.0;-1.0;14.0;-2.0;2024;09
2024-09-30 00:00:00;Richmond County;74.0;23.0;436.0;459.0;34274.0;2141.0;-2.0;0.0;3.0;3.0;-89.0;-6.0;2024;09
2024-10-31 00:00:00;Pitt County;541.0;242.0;3104.0;3346.0;118752.0;5354.0;4.0;1.0;46.0;47.0;388.0;37.0;2024;10
2024-11-30 00:00:00;Richmond County;66.0;20.0;493.0;513.0;35073.0;2023.0;2.0;0.0;13.0;13.0;-19.0;205.0;2024;11
2024-11-30 00:00:00;Pender County;283.0;121.0;1479.0;1600.0;57872.0;4084.0;9.0;-5.0;39.0;34.0;116.0;138.0;2024;11
2024-12-31 00:00:00;Ashe County;59.0;38.0;548.0;586.0;26133.0;2560.0;-1.0;3.0;12.0;15.0;-210.0;-97.0;2024;12
2021-07-31 00:00:00;Haywood County;71.0;58.0;773.0;831.0;54632.0;4283.0;4.0;1.0;10.0;11.0;28.0;-3.0;2021;07
2021-07-31 00:00:00;Hertford County;4.0;5.0;99.0;104.0;17317.0;1387.0;0.0;0.0;1.0;1.0;-3.0;0.0;2021;07
2018-12-31 00:00:00;Henderson County;54.0;108.0;1786.0;1894.0;92071.0;5677.0;2.0;4.0;-4.0;0.0;166.0;-8.0;2018;12
2018-12-31 00:00:00;Lenoir County;10.0;10.0;304.0;314.0;40736.0;3060.0;0.0;1.0;-4.0;-3.0;181.0;4.0;2018;12
2021-03-31 00:00:00;Warren County;14.0;12.0;126.0;138.0;16731.0;1046.0;1.0;0.0;6.0;6.0;129.0;12.0;2021;03
2021-08-31 00:00:00;Swain County;10.0;9.0;165.0;174.0;13644.0;1423.0;1.0;-1.0;-4.0;-5.0;-13.0;-8.0;2021;08
2021-12-31 00:00:00;Union County;841.0;294.0;3205.0;3499.0;183670.0;13235.0;38.0;9.0;54.0;63.0;312.0;-21.0;2021;12
2021-06-30 00:00:00;Stanly County;29.0;38.0;418.0;456.0;54333.0;4723.0;2.0;2.0;1.0;3.0;64.0;46.0;2021;06
2021-10-31 00:00:00;Cumberland County;338.0;228.0;3085.0;3313.0;216655.0;9388.0;26.0;-3.0;44.0;41.0;251.0;-8.0;2021;10
2021-11-30 00:00:00;Anson County;2.0;;97.0;97.0;18837.0;1568.0;0.0;;0.0;0.0;-92.0;8.0;2021;11
2021-11-30 00:00:00;Moore County;256.0;135.0;2048.0;2183.0;85373.0;12624.0;8.0;11.0;27.0;38.0;32.0;-18.0;2021;11
2021-11-30 00:00:00;Washington County;2.0;3.0;56.0;59.0;9436.0;698.0;0.0;0.0;1.0;1.0;24.0;10.0;2021;11
2020-04-01 00:00:00;Iredell County;195.0;126.0;1933.0;2059.0;148002.0;10112.0;9.0;-3.0;-9.0;-12.0;-1466.0;-83.0;2020;04
2020-04-01 00:00:00;Nash County;29.0;25.0;613.0;638.0;76621.0;5282.0;1.0;-3.0;-8.0;-11.0;-838.0;19.0;2020;04
2020-05-01 00:00:00;Caswell County;2.0;6.0;166.0;172.0;20719.0;1304.0;0.0;0.0;-3.0;-3.0;-152.0;-14.0;2020;05
2020-05-01 00:00:00;Mecklenburg County;2050.0;1139.0;14075.0;15214.0;714533.0;32382.0;4.0;-8.0;-357.0;-365.0;-8950.0;-79.0;2020;05
2020-02-29 00:00:00;Graham County;;3.0;46.0;49.0;6975.0;891.0;;0.0;0.0;0.0;-8.0;-21.0;2020;02
2020-02-29 00:00:00;Macon County;20.0;33.0;380.0;413.0;32470.0;2686.0;0.0;1.0;-9.0;-8.0;-148.0;19.0;2020;02
2020-02-29 00:00:00;New Hanover County;283.0;175.0;3192.0;3367.0;157030.0;7047.0;9.0;-1.0;7.0;6.0;105.0;-37.0;2020;02
2020-02-29 00:00:00;Stokes County;6.0;16.0;370.0;386.0;44502.0;3182.0;0.0;1.0;-1.0;0.0;24.0;-8.0;2020;02
2020-01-31 00:00:00;Anson County;3.0;1.0;90.0;91.0;18954.0;1457.0;0.0;0.0;3.0;3.0;34.0;6.0;2020;01
2020-01-31 00:00:00;Onslow County;50.0;93.0;1563.0;1656.0;127379.0;6848.0;3.0;-3.0;15.0;12.0;716.0;38.0;2020;01
2020-08-01 00:00:00;Columbus County;3.0;6.0;265.0;271.0;42366.0;2959.0;0.0;-1.0;6.0;5.0;-33.0;1.0;2020;08
2020-08-01 00:00:00;Richmond County;14.0;7.0;229.0;236.0;34233.0;1740.0;0.0;-1.0;6.0;5.0;-91.0;16.0;2020;08
2019-03-01 00:00:00;Avery County;12.0;4.0;109.0;113.0;15468.0;1539.0;1.0;0.0;0.0;0.0;136.0;-8.0;2019;03
2019-03-01 00:00:00;Clay County;2.0;11.0;160.0;171.0;9708.0;824.0;-1.0;0.0;4.0;4.0;84.0;-3.0;2019;03
2021-05-31 00:00:00;Craven County;69.0;65.0;1177.0;1242.0;79249.0;4333.0;1.0;2.0;11.0;13.0;287.0;-221.0;2021;05
2020-06-01 00:00:00;Clay County;2.0;13.0;178.0;191.0;9938.0;823.0;0.0;-1.0;0.0;-1.0;-8.0;-2.0;2020;06
2019-06-01 00:00:00;Buncombe County;465.0;424.0;5966.0;6390.0;199615.0;12132.0;23.0;5.0;24.0;29.0;-371.0;73.0;2019;06
2019-07-01 00:00:00;Greene County;1.0;2.0;109.0;111.0;14856.0;1094.0;0.0;0.0;0.0;0.0;-42.0;4.0;2019;07
2019-07-01 00:00:00;Perquimans County;2.0;6.0;137.0;143.0;11187.0;911.0;0.0;0.0;3.0;3.0;-5.0;0.0;2019;07
2019-07-01 00:00:00;Polk County;8.0;13.0;361.0;374.0;18264.0;1652.0;0.0;1.0;2.0;3.0;16.0;-10.0;2019;07
2019-09-01 00:00:00;Dare County;28.0;34.0;521.0;555.0;33837.0;2432.0;-1.0;1.0;5.0;6.0;-140.0;4.0;2019;09
2019-09-01 00:00:00;Pender County;13.0;34.0;662.0;696.0;49620.0;3359.0;-1.0;0.0;-1.0;-1.0;-174.0;19.0;2019;09
2018-10-01 00:00:00;Watauga County;19.0;25.0;527.0;552.0;35541.0;2745.0;1.0;0.0;7.0;7.0;143.0;14.0;2018;10
2023-02-28 00:00:00;Davidson County;235.0;130.0;1911.0;2041.0;140936.0;21695.0;11.0;5.0;14.0;19.0;483.0;-451.0;2023;02
2023-02-28 00:00:00;Orange County;1698.0;697.0;6237.0;6934.0;90359.0;4066.0;65.0;7.0;47.0;54.0;60.0;3.0;2023;02
2023-03-31 00:00:00;Pamlico County;25.0;18.0;174.0;192.0;11319.0;1013.0;1.0;0.0;1.0;1.0;69.0;8.0;2023;03
2023-04-30 00:00:00;Mitchell County;22.0;12.0;169.0;181.0;14679.0;1237.0;-1.0;-1.0;5.0;4.0;-66.0;17.0;2023;04
2023-04-30 00:00:00;Perquimans County;18.0;19.0;174.0;193.0;11722.0;1003.0;1.0;0.0;-3.0;-3.0;-65.0;-20.0;2023;04
2023-04-30 00:00:00;Stokes County;51.0;26.0;486.0;512.0;44453.0;3473.0;0.0;1.0;5.0;6.0;-198.0;8.0;2023;04
2023-05-31 00:00:00;Rowan County;260.0;131.0;1541.0;1672.0;115224.0;10477.0;17.0;4.0;34.0;38.0;43.0;40.0;2023;05
2023-07-31 00:00:00;Gates County;9.0;6.0;91.0;97.0;9790.0;905.0;0.0;0.0;-2.0;-2.0;-32.0;-3.0;2023;07
2023-07-31 00:00:00;Hoke County;110.0;60.0;685.0;745.0;40135.0;2325.0;1.0;1.0;9.0;10.0;-45.0;-21.0;2023;07
2023-08-30 00:00:00;Union County;2082.0;500.0;4334.0;4834.0;188902.0;13821.0;85.0;27.0;116.0;143.0;1078.0;96.0;2023;08
2023-09-30 00:00:00;Pitt County;420.0;198.0;2339.0;2537.0;114236.0;5739.0;22.0;-1.0;13.0;12.0;-45.0;-20.0;2023;09
2023-11-30 00:00:00;Wake County;16475.0;4063.0;35314.0;39377.0;792853.0;36654.0;291.0;59.0;388.0;447.0;-218.0;15.0;2023;11
2020-10-01 00:00:00;Jackson County;20.0;34.0;427.0;461.0;29559.0;2613.0;4.0;-1.0;-10.0;-11.0;65.0;14.0;2020;10
2020-10-01 00:00:00;Montgomery County;16.0;11.0;197.0;208.0;22751.0;1635.0;2.0;1.0;3.0;4.0;149.0;12.0;2020;10
2019-04-01 00:00:00;Alamance County;86.0;93.0;1709.0;1802.0;127520.0;6629.0;4.0;0.0;21.0;21.0;304.0;-5.0;2019;04
2019-04-01 00:00:00;Chatham County;207.0;149.0;1996.0;2145.0;62386.0;4064.0;8.0;3.0;21.0;24.0;376.0;31.0;2019;04
2023-03-31 00:00:00;Surry County;86.0;48.0;739.0;787.0;68272.0;11330.0;1.0;0.0;-3.0;-3.0;361.0;264.0;2023;03
2023-03-31 00:00:00;Union County;1649.0;433.0;3907.0;4340.0;187159.0;13555.0;120.0;9.0;77.0;86.0;1409.0;37.0;2023;03
2023-04-30 00:00:00;Hertford County;14.0;6.0;124.0;130.0;16661.0;1385.0;1.0;1.0;3.0;4.0;-130.0;0.0;2023;04
2023-04-30 00:00:00;Robeson County;60.0;34.0;731.0;765.0;91876.0;5195.0;-1.0;-1.0;13.0;12.0;-799.0;-87.0;2023;04
2023-05-31 00:00:00;Anson County;8.0;5.0;129.0;134.0;18310.0;1604.0;0.0;1.0;5.0;6.0;-73.0;1.0;2023;05
2023-05-31 00:00:00;Wilson County;98.0;38.0;755.0;793.0;61757.0;4345.0;8.0;0.0;28.0;28.0;32.0;3.0;2023;05
2023-06-30 00:00:00;Davidson County;262.0;132.0;2026.0;2158.0;141783.0;22665.0;9.0;-4.0;44.0;40.0;270.0;255.0;2023;06
2023-06-30 00:00:00;Moore County;524.0;239.0;2517.0;2756.0;87869.0;13956.0;13.0;6.0;54.0;60.0;291.0;36.0;2023;06
2023-07-31 00:00:00;Mecklenburg County;9837.0;2730.0;19430.0;22160.0;729335.0;35799.0;484.0;83.0;274.0;357.0;-514.0;-401.0;2023;07
2023-07-31 00:00:00;Randolph County;205.0;103.0;1673.0;1776.0;121985.0;9752.0;2.0;3.0;23.0;26.0;-211.0;-22.0;2023;07
2023-08-30 00:00:00;Lincoln County;352.0;147.0;1300.0;1447.0;77022.0;6136.0;2.0;0.0;30.0;30.0;325.0;36.0;2023;08
2023-08-30 00:00:00;Swain County;39.0;19.0;204.0;223.0;14007.0;1462.0;1.0;1.0;2.0;3.0;25.0;-3.0;2023;08
2023-09-30 00:00:00;Hoke County;122.0;63.0;716.0;779.0;40247.0;2339.0;4.0;0.0;9.0;9.0;29.0;-10.0;2023;09
2023-09-30 00:00:00;Lincoln County;359.0;154.0;1298.0;1452.0;77072.0;6128.0;7.0;7.0;-2.0;5.0;50.0;-8.0;2023;09
2023-09-30 00:00:00;Robeson County;82.0;33.0;802.0;835.0;91253.0;5200.0;7.0;0.0;20.0;20.0;-353.0;-11.0;2023;09
2023-09-30 00:00:00;Union County;2156.0;510.0;4393.0;4903.0;188844.0;13870.0;74.0;10.0;59.0;69.0;-58.0;49.0;2023;09
2023-11-30 00:00:00;Brunswick County;635.0;310.0;3617.0;3927.0;136254.0;6300.0;14.0;9.0;83.0;92.0;488.0;66.0;2023;11
2023-11-30 00:00:00;Henderson County;524.0;264.0;2895.0;3159.0;98362.0;6691.0;16.0;3.0;17.0;20.0;18.0;3.0;2023;11
2023-12-31 00:00:00;Currituck County;130.0;46.0;599.0;645.0;27031.0;2783.0;2.0;3.0;5.0;8.0;10.0;24.0;2023;12
2022-09-30 00:00:00;Robeson County;54.0;30.0;676.0;706.0;92012.0;5241.0;1.0;4.0;4.0;8.0;-66.0;18.0;2022;09
2023-01-31 00:00:00;Bladen County;19.0;9.0;200.0;209.0;27120.0;2207.0;-1.0;0.0;3.0;3.0;65.0;18.0;2023;01
2023-01-31 00:00:00;Perquimans County;15.0;19.0;179.0;198.0;11685.0;999.0;0.0;1.0;-3.0;-2.0;46.0;-10.0;2023;01
2023-02-28 00:00:00;Lincoln County;267.0;127.0;1153.0;1280.0;76307.0;6008.0;9.0;1.0;4.0;5.0;240.0;1.0;2023;02
2023-02-28 00:00:00;Warren County;27.0;14.0;167.0;181.0;16558.0;1096.0;0.0;0.0;3.0;3.0;1.0;21.0;2023;02
2023-03-31 00:00:00;Chowan County;19.0;11.0;167.0;178.0;11971.0;1070.0;0.0;1.0;6.0;7.0;59.0;13.0;2023;03
2023-04-30 00:00:00;Sampson County;24.0;24.0;383.0;407.0;54362.0;5023.0;1.0;0.0;7.0;7.0;-387.0;-11.0;2023;04
2023-06-30 00:00:00;Dare County;168.0;93.0;744.0;837.0;35935.0;2894.0;15.0;0.0;-1.0;-1.0;104.0;16.0;2023;06
2023-07-31 00:00:00;Robeson County;66.0;33.0;765.0;798.0;91388.0;5177.0;5.0;1.0;10.0;11.0;-236.0;-35.0;2023;07
2023-08-30 00:00:00;Alleghany County;16.0;12.0;136.0;148.0;11469.0;1368.0;1.0;0.0;5.0;5.0;33.0;5.0;2023;08
2023-08-30 00:00:00;Cleveland County;129.0;57.0;893.0;950.0;81608.0;5592.0;9.0;-2.0;30.0;28.0;124.0;31.0;2023;08
2023-10-31 00:00:00;Caldwell County;131.0;68.0;934.0;1002.0;71929.0;5456.0;1.0;-4.0;21.0;17.0;153.0;18.0;2023;10
2023-12-31 00:00:00;Columbus County;33.0;25.0;372.0;397.0;42663.0;3184.0;-1.0;0.0;11.0;11.0;-29.0;-19.0;2023;12
2023-12-31 00:00:00;Harnett County;427.0;188.0;1924.0;2112.0;101210.0;6675.0;19.0;6.0;35.0;41.0;188.0;61.0;2023;12
2024-01-31 00:00:00;Cleveland County;148.0;62.0;951.0;1013.0;82117.0;5686.0;7.0;1.0;30.0;31.0;282.0;31.0;2024;01
2024-01-31 00:00:00;Columbus County;33.0;25.0;381.0;406.0;42763.0;3210.0;0.0;0.0;9.0;9.0;100.0;26.0;2024;01
2024-01-31 00:00:00;Madison County;92.0;38.0;472.0;510.0;20987.0;2149.0;7.0;2.0;1.0;3.0;22.0;15.0;2024;01
2024-01-31 00:00:00;Pasquotank County;63.0;48.0;541.0;589.0;30889.0;2119.0;4.0;0.0;0.0;0.0;79.0;11.0;2024;01
2024-02-28 00:00:00;Sampson County;49.0;27.0;442.0;469.0;54646.0;5085.0;4.0;2.0;9.0;11.0;100.0;9.0;2024;02
2024-03-31 00:00:00;Harnett County;465.0;192.0;2031.0;2223.0;102643.0;6677.0;14.0;4.0;47.0;51.0;689.0;6.0;2024;03
2024-04-30 00:00:00;Duplin County;34.0;25.0;444.0;469.0;46026.0;4234.0;0.0;3.0;7.0;10.0;-49.0;-14.0;2024;04
2024-04-30 00:00:00;Edgecombe County;45.0;16.0;356.0;372.0;36090.0;1712.0;1.0;-1.0;8.0;7.0;-185.0;-16.0;2024;04
2024-04-30 00:00:00;Jones County;10.0;6.0;90.0;96.0;8357.0;761.0;1.0;0.0;2.0;2.0;-8.0;-7.0;2024;04
2024-04-30 00:00:00;Wake County;19309.0;4541.0;38520.0;43061.0;799253.0;37006.0;566.0;91.0;679.0;770.0;-395.0;-41.0;2024;04
2024-05-31 00:00:00;Chowan County;29.0;19.0;197.0;216.0;12152.0;1092.0;-2.0;2.0;-2.0;0.0;26.0;6.0;2024;05
2024-06-30 00:00:00;Northampton County;19.0;5.0;166.0;171.0;16048.0;1488.0;0.0;0.0;4.0;4.0;-12.0;7.0;2024;06
2024-01-31 00:00:00;Carteret County;282.0;122.0;1316.0;1438.0;62270.0;4590.0;16.0;4.0;25.0;29.0;227.0;38.0;2024;01
2024-01-31 00:00:00;Chowan County;30.0;17.0;188.0;205.0;12112.0;1082.0;1.0;1.0;6.0;7.0;-43.0;2.0;2024;01
2024-01-31 00:00:00;Nash County;170.0;57.0;1062.0;1119.0;79672.0;6249.0;10.0;2.0;23.0;25.0;213.0;73.0;2024;01
2024-02-28 00:00:00;Jackson County;120.0;85.0;691.0;776.0;30864.0;2743.0;4.0;4.0;15.0;19.0;9.0;-50.0;2024;02
2024-03-31 00:00:00;Chatham County;1306.0;412.0;3151.0;3563.0;68382.0;4813.0;59.0;15.0;37.0;52.0;171.0;-2.0;2024;03
2024-03-31 00:00:00;Henderson County;636.0;299.0;3081.0;3380.0;99382.0;6757.0;24.0;7.0;37.0;44.0;290.0;10.0;2024;03
2024-03-31 00:00:00;Yancey County;55.0;41.0;367.0;408.0;18441.0;1832.0;2.0;1.0;-1.0;0.0;128.0;11.0;2024;03
2024-04-30 00:00:00;Yancey County;57.0;42.0;369.0;411.0;18486.0;1838.0;2.0;1.0;2.0;3.0;40.0;6.0;2024;04
2024-06-30 00:00:00;Camden County;30.0;14.0;239.0;253.0;9954.0;970.0;2.0;2.0;12.0;14.0;-18.0;-3.0;2024;06
